playerId,In,Ex
8052,66,1
8053,66,1
8054,66,1
8055,62,3
8056,32,8
8057,32,7
8058,32,9
8059,20,8
8060,20,10
8061,20,9
8062,30,1
8063,55,3
8064,58,1
8065,55,8
8066,59,4
8067,55,9
8068,40,3
8069,40,6
8070,37,8
8071,41,9
8072,41,10
8073,40,7
8074,37,5
8075,40,4
8076,37,1
8077,40,10
8078,37,10
8079,40,7
8080,37,4
8081,57,4
8082,40,3
8083,40,7
8084,37,5
8085,40,4
8086,40,7
8087,40,1
8088,55,3
8089,55,9
8090,40,6
8091,40,8
8092,40,9
8093,38,10
8094,37,9
8095,37,10
8096,40,8
8097,40,6
8098,40,5
8099,40,4
8100,40,9
8101,37,7
8102,40,6
8103,40,4
8104,37,4
8105,40,4
8106,37,5
8107,37,8
8108,37,6
8109,58,4
8110,58,2
8111,58,1
8112,58,4
8113,55,3
8114,55,1
8115,58,1
8116,58,2
8117,58,3
8118,58,2
8119,58,2
8120,58,1
8121,55,8
8122,58,1
8123,40,4
8124,40,4
8125,40,4
8126,40,4
8127,37,2
8128,40,6
8129,40,5
8130,37,6
8131,40,5
8132,37,4
8133,40,9
8134,37,6
8135,40,8
8136,40,7
8137,40,6
8138,40,1
8139,55,6
8140,55,6
8141,58,1
8142,55,8
8143,40,1
8144,40,6
8145,37,2
8146,40,1
8147,40,6
8148,40,3
8149,40,1
8150,40,1
8151,40,8
8152,37,5
8153,40,6
8154,40,4
8155,38,5
8156,40,5
8157,38,7
8158,38,4
8159,38,2
8160,40,4
8161,40,4
8162,40,1
8163,55,1
8164,58,2
8165,59,3
8166,55,7
8167,55,6
8168,55,2
8169,55,8
8170,60,4
8171,58,1
8172,55,3
8173,55,7
8174,58,1
8175,58,1
8176,58,1
8177,58,1
8178,55,2
8179,55,2
8180,55,2
8181,58,1
8183,58,3
8184,58,1
8185,58,1
8186,58,1
8187,58,1
8188,57,1
8189,58,3
8190,58,3
8192,38,8
8193,38,7
8194,38,7
8195,40,9
8196,40,1
8197,40,1
8198,40,3
8199,41,5
8200,40,3
8201,40,2
8202,40,3
8203,40,1
8204,40,7
8205,37,4
8206,40,4
8207,37,2
8208,40,7
8209,37,3
8210,40,1
8211,55,7
8212,58,4
8213,58,3
8214,60,1
8215,58,1
8216,58,1
8217,58,1
8218,55,8
8219,55,5
8220,58,3
8221,58,1
8222,58,3
8223,58,3
8224,55,5
8225,58,1
8226,55,8
8227,58,1
8228,58,2
8229,55,1
8230,58,2
8231,55,2
8232,37,6
8233,38,8
8234,37,9
8235,40,8
8236,40,1
8237,40,8
8238,40,3
8239,41,4
8240,40,3
8241,37,7
8242,55,8
8243,59,3
8244,55,4
8245,55,6
8246,55,3
8247,40,1
8248,40,7
8249,38,7
8250,58,3
8251,58,3
8252,58,3
8253,40,1
8254,40,2
8255,40,4
8256,38,8
8257,40,6
8258,37,5
8259,40,4
8260,40,1
8261,40,2
8262,37,2
8263,40,1
8264,40,4
8265,40,6
8266,37,7
8267,40,3
8268,40,3
8269,40,2
8270,40,2
8271,40,2
8272,40,3
8273,40,1
8274,55,1
8275,37,4
8276,37,4
8277,40,4
8278,37,6
8279,40,4
8280,37,6
8281,40,3
8282,40,7
8283,40,9
8284,37,9
8285,40,8
8286,39,6
8287,40,3
8288,37,8
8289,40,6
8290,40,5
8291,40,4
8292,40,7
8293,37,9
8294,40,5
8295,40,1
8296,40,3
8297,37,8
8298,40,2
8299,40,7
8300,40,6
8301,37,6
8302,43,1
8303,40,7
8304,40,8
8305,40,1
8306,40,3
8307,40,3
8308,55,5
8309,40,1
8310,40,1
8311,40,4
8312,37,5
8313,40,6
8314,40,11
8315,37,9
8316,37,7
8317,40,3
8318,37,7
8319,40,4
8320,40,1
8321,55,3
8322,55,7
8323,55,1
8324,41,8
8325,41,9
8326,41,1
8327,40,3
8328,40,9
8329,40,6
8330,37,8
8331,37,8
8332,40,2
8333,40,5
8334,38,5
8335,55,9
8336,55,8
8338,40,4
8339,40,3
8340,40,5
8341,40,7
8342,37,1
8343,40,2
8344,40,6
8345,55,7
8346,55,9
8347,55,5
8348,58,1
8349,58,1
8350,58,3
8351,58,3
8352,58,3
8353,58,2
8356,58,3
8357,55,9
8358,55,5
8359,58,1
8360,58,4
8361,58,3
8362,58,2
8363,55,8
8364,58,3
8365,58,2
8366,55,9
8367,59,1
8368,40,7
8369,37,8
8370,37,2
8371,37,4
8372,37,3
8373,58,3
8374,58,1
8375,58,2
8376,40,5
8377,37,11
8378,40,6
8379,37,8
8380,40,1
8381,40,1
8382,40,3
8383,40,1
8384,40,1
8385,55,4
8386,40,1
8387,40,1
8388,40,9
8389,38,9
8390,37,8
8391,40,7
8392,38,3
8393,37,5
8394,40,1
8395,37,8
8396,40,7
8397,40,5
8398,37,4
8399,40,4
8400,40,9
8401,37,11
8402,40,2
8403,40,3
8404,40,6
8405,40,8
8406,37,2
8407,40,1
8408,40,4
8409,55,5
8410,58,2
8411,55,7
8412,58,3
8413,55,2
8414,37,6
8415,40,9
8416,37,9
8417,40,6
8418,40,3
8419,37,5
8420,37,5
8421,40,3
8422,40,5
8423,40,6
8424,40,4
8425,38,5
8426,40,5
8427,40,4
8428,40,1
8429,41,4
8430,40,1
8431,40,1
8432,40,9
8433,43,1
8434,43,2
8435,52,1
8436,49,4
8437,49,1
8438,57,4
8439,43,2
8440,31,1
8441,43,2
8442,78,1
8443,57,3
8444,62,3
8445,62,4
8446,43,4
8447,43,5
8448,6,8
8449,6,7
8450,6,9
8451,33,8
8452,7,9
8453,7,2
8454,7,3
8455,7,9
8456,7,2
8457,7,8
8458,43,4
8459,43,5
8460,43,6
8461,43,4
8462,43,4
8463,43,5
8464,43,6
8465,43,4
8466,43,4
8467,43,3
8468,43,1
8469,43,3
8470,43,5
8471,43,3
8472,43,3
8473,43,4
8474,43,4
8475,43,4
8476,43,3
8477,43,5
8478,43,5
8479,43,3
8480,43,6
8481,43,4
8482,43,5
8483,43,5
8484,43,5
8485,43,4
8486,43,3
8487,43,5
8488,43,1
8489,43,2
8490,43,2
8491,43,3
8492,43,4
8493,43,4
8494,43,5
8495,43,4
8496,43,3
8497,43,6
8498,43,4
8499,30,1
8500,31,1
8501,65,1
8502,65,2
8503,65,2
8504,65,2
8505,28,2
8506,31,1
8507,43,3
8508,43,7
8509,43,5
8510,43,3
8511,78,1
8512,43,3
8513,43,5
8514,78,1
8515,77,2
8516,78,1
8517,46,1
8518,75,1
8519,76,1
8520,76,1
8521,76,1
8522,76,1
8523,76,1
8524,76,1
8525,76,1
8526,76,1
8527,76,1
8528,75,8
8529,75,1
8530,75,1
8531,75,1
8532,75,1
8533,76,1
8534,19,8
8535,30,1
8536,30,4
8537,43,4
8538,43,4
8539,43,4
8540,57,4
8541,57,3
8542,30,8
8543,42,7
8544,42,7
8546,42,7
8547,42,7
8548,42,7
8550,42,8
8552,30,1
8553,30,1
8554,78,1
8555,49,5
8556,43,5
8557,43,3
8558,43,3
8559,43,3
8560,43,3
8561,43,2
8562,43,3
8563,43,2
8564,43,2
8565,43,1
8566,43,5
8567,43,1
8568,43,4
8569,40,8
8570,37,8
8571,55,8
8572,55,3
8573,40,6
8574,43,1
8575,37,4
8576,40,6
8577,38,8
8578,37,8
8579,40,2
8580,40,2
8581,40,2
8582,40,3
8583,40,2
8584,40,2
8585,40,2
8586,40,2
8587,40,2
8588,40,3
8589,40,6
8590,40,4
8591,40,4
8592,40,3
8593,40,4
8594,37,1
8595,40,5
8596,37,4
8597,55,7
8598,55,7
8599,55,7
8600,59,3
8601,59,1
8602,55,8
8603,40,3
8604,40,2
8605,40,8
8606,37,5
8607,40,7
8608,37,3
8609,40,4
8610,40,5
8611,40,4
8612,40,4
8613,40,5
8614,40,7
8615,40,7
8616,40,2
8617,40,3
8618,40,4
8619,40,7
8620,40,5
8621,40,7
8622,40,1
8623,40,3
8624,40,10
8625,40,8
8626,37,4
8627,40,2
8628,40,5
8629,40,3
8630,40,6
8631,40,3
8632,40,2
8633,40,3
8634,40,6
8635,40,10
8636,40,5
8637,40,8
8638,37,4
8639,41,4
8640,40,1
8641,40,3
8642,40,1
8643,40,5
8644,40,8
8645,40,7
8646,40,5
8647,40,7
8648,40,5
8649,40,2
8650,40,6
8651,40,3
8652,40,4
8653,40,8
8654,37,4
8655,40,7
8656,40,10
8657,40,10
8658,40,8
8659,40,2
8660,40,2
8661,40,9
8662,40,10
8663,40,5
8664,40,9
8665,40,7
8666,40,9
8667,40,7
8668,40,7
8669,40,7
8670,40,8
8671,40,6
8672,40,8
8673,40,7
8674,40,3
8675,40,5
8677,40,3
8678,55,1
8679,68,1
8680,37,6
8681,40,1
8682,40,5
8683,55,3
8684,55,9
8685,55,10
8686,55,9
8687,55,9
8688,55,3
8689,55,1
8690,55,9
8691,59,3
8692,40,7
8693,37,5
8694,55,1
8695,58,3
8696,40,1
8697,40,3
8698,40,7
8699,40,3
8700,40,1
8701,40,8
8702,40,9
8703,37,9
8704,37,6
8705,40,6
8706,40,1
8707,40,5
8708,37,5
8709,40,4
8710,37,2
8711,37,4
8712,40,3
8713,40,1
8714,37,6
8715,40,5
8716,37,8
8717,40,2
8718,37,4
8719,40,5
8720,40,1
8721,40,7
8723,40,6
8724,40,1
8725,40,2
8726,40,3
8727,40,4
8728,37,2
8729,40,8
8730,40,7
8731,40,5
8732,40,5
8733,40,5
8734,40,5
8735,40,8
8736,38,7
8737,38,8
8738,37,8
8739,37,7
8740,40,7
8741,40,3
8742,37,9
8743,40,9
8744,37,3
8745,40,2
8746,40,7
8747,40,6
8748,40,6
8749,40,6
8750,40,6
8751,40,6
8752,40,5
8753,38,1
8754,40,10
8755,37,7
8756,37,6
8757,40,3
8758,40,6
8759,40,8
8761,40,1
8762,40,4
8763,40,5
8764,40,10
8765,37,10
8766,40,9
8767,40,3
8768,37,6
8769,40,7
8770,55,5
8771,40,5
8772,38,7
8773,37,3
8774,40,2
8775,40,3
8776,40,9
8777,37,3
8778,40,10
8779,40,8
8780,40,5
8781,40,5
8782,40,5
8783,40,4
8784,40,6
8785,40,5
8786,40,6
8787,40,6
8788,40,6
8789,40,7
8790,40,5
8791,40,4
8792,40,6
8793,40,5
8794,40,5
8795,40,5
8796,40,5
8797,40,6
8798,40,7
8799,40,7
8800,40,6
8801,40,4
8802,37,5
8803,40,5
8804,37,4
8805,40,1
8806,40,4
8807,40,6
8808,40,5
8809,37,2
8810,55,2
8811,55,1
8812,65,3
8813,65,3
8814,65,3
8815,65,5
8816,64,8
8817,65,4
8818,65,6
8819,64,7
8820,65,6
8827,65,4
8828,65,6
8829,65,6
8830,65,5
8831,65,6
8832,65,1
8833,65,2
8834,65,1
8835,65,2
8836,65,1
8837,65,1
8838,65,1
8839,65,6
8840,37,2
8841,37,3
8842,37,9
8843,40,7
8844,40,2
8845,37,11
8846,40,6
8847,41,4
8848,40,7
8849,37,8
8851,37,3
8852,55,9
8853,57,1
8854,55,7
8855,57,4
8856,57,4
8857,57,1
8858,55,8
8859,55,9
8860,58,1
8861,55,2
8862,58,3
8863,55,10
8864,55,1
8865,55,1
8866,55,1
8867,58,2
8868,55,2
8869,55,1
8870,55,7
8871,55,6
8872,55,7
8873,55,5
8874,55,8
8875,58,2
8876,41,4
8877,41,7
8878,41,4
8879,41,7
8880,41,6
8881,41,7
8882,41,3
8883,41,4
8884,41,4
8885,37,2
8886,40,7
8887,55,1
8888,55,9
8889,55,2
8891,40,8
8892,37,8
8893,40,6
8894,37,7
8895,40,1
8896,37,2
8897,40,1
8898,40,8
8899,37,7
8900,40,1
8901,40,1
8902,37,5
8903,40,6
8904,40,2
8905,40,1
8906,37,3
8907,37,3
8908,40,3
8909,37,1
8910,40,3
8911,40,5
8912,40,1
8913,40,7
8914,40,3
8915,37,2
8916,37,1
8917,37,2
8918,40,9
8919,37,8
8920,40,5
8921,40,5
8922,40,4
8923,40,4
8924,40,4
8925,40,3
8926,40,5
8927,40,1
8928,40,2
8929,40,3
8930,37,8
8931,40,1
8932,40,1
8933,40,3
8934,55,3
8935,40,4
8936,40,6
8937,40,7
8938,40,6
8939,37,1
8940,41,6
8941,41,6
8942,37,9
8943,40,6
8944,37,8
8945,40,2
8946,40,2
8947,40,2
8948,40,3
8949,37,3
8950,40,7
8951,38,6
8952,55,3
8953,55,3
8954,40,7
8955,37,8
8956,40,3
8958,37,9
8959,40,3
8960,40,7
8961,40,5
8962,40,3
8963,37,7
8964,40,1
8965,41,5
8966,41,3
8967,40,3
8970,40,1
8971,40,5
8972,40,3
8973,40,5
8974,40,8
8975,37,6
8976,40,7
8977,40,3
8978,40,2
8979,37,4
8980,40,6
8981,40,6
8982,37,4
8983,40,1
8984,37,3
8985,40,8
8986,37,8
8987,37,2
8988,37,7
8989,40,6
8990,40,1
8991,40,6
8992,37,3
8994,37,5
8995,37,2
8996,40,2
8997,40,7
8998,37,3
8999,40,2
9000,41,8
9001,41,10
9002,40,7
9003,40,7
9004,58,1
9005,40,4
9006,40,5
9007,37,3
9008,40,5
9009,40,3
9010,55,7
9011,55,1
9012,55,8
9013,58,3
9014,55,4
9015,55,4
9016,40,6
9017,40,6
9018,40,3
9019,40,8
9020,40,6
9021,37,4
9022,40,6
9023,37,5
9024,40,1
9025,40,1
9026,40,2
9027,40,3
9028,40,1
9029,37,4
9031,40,6
9032,55,7
9033,40,10
9034,37,6
9035,40,7
9036,40,1
9037,40,1
9038,37,1
9039,55,2
9040,58,3
9041,40,9
9042,40,9
9043,40,9
9044,37,6
9045,40,7
9046,37,9
9047,40,3
9048,40,7
9049,40,9
9050,40,5
9051,38,6
9052,37,8
9053,40,9
9054,37,11
9055,40,10
9056,38,10
9057,37,9
9058,40,1
9059,40,2
9060,40,2
9061,40,1
9062,37,1
9063,40,3
9064,40,2
9065,40,9
9066,40,7
9067,40,6
9068,40,6
9069,40,6
9070,40,6
9071,40,6
9072,55,1
9073,40,4
9074,55,2
9075,55,8
9076,55,4
9077,55,8
9078,40,9
9079,40,3
9080,40,1
9081,40,1
9082,37,3
9083,40,5
9084,40,2
9085,37,7
9086,40,5
9087,58,1
9088,59,3
9089,55,8
9090,55,4
9091,55,5
9092,55,8
9093,58,1
9094,40,1
9095,54,1
9096,54,1
9097,54,1
9098,54,1
9099,54,1
9100,54,1
9101,54,1
9102,54,1
9103,54,1
9104,54,1
9105,54,1
9106,54,1
9107,54,1
9108,54,1
9109,54,1
9110,54,1
9112,54,1
9113,54,1
9114,54,1
9115,54,1
9116,54,1
9117,54,1
9118,54,1
9119,54,1
9120,54,1
9121,54,1
9122,54,1
9123,54,1
9124,54,1
9125,54,1
9126,54,1
9127,54,1
9128,54,1
9129,54,1
9130,54,1
9131,54,1
9132,54,1
9133,54,1
9134,54,1
9135,54,1
9136,54,1
9137,54,1
9138,54,1
9139,54,1
9140,54,1
9141,54,1
9142,54,1
9143,40,1
9144,40,1
9145,40,3
9146,40,8
9147,37,7
9148,40,5
9149,37,2
9150,37,4
9151,40,6
9152,40,2
9153,40,5
9154,55,2
9155,37,7
9156,37,6
9157,40,1
9158,40,3
9159,40,1
9160,37,4
9161,40,2
9162,40,1
9163,40,1
9164,40,1
9165,37,10
9166,40,1
9167,41,7
9168,30,3
9169,43,3
9170,43,2
9171,43,7
9172,43,5
9173,43,4
9174,43,5
9175,43,5
9176,43,1
9177,61,1
9178,57,3
9179,28,1
9180,30,2
9181,30,9
9182,30,2
9183,30,2
9184,30,9
9185,66,1
9186,43,4
9187,43,2
9188,43,4
9189,57,1
9190,43,2
9191,57,3
9192,30,2
9193,69,1
9194,61,1
9195,61,1
9196,61,1
9197,61,1
9198,61,1
9199,61,2
9200,61,2
9201,61,3
9202,61,1
9203,61,1
9204,61,1
9205,61,1
9206,61,6
9207,61,2
9208,61,5
9209,61,3
9210,61,2
9211,61,3
9212,61,2
9213,61,1
9214,61,3
9215,46,1
9216,63,5
9217,63,4
9218,31,1
9219,57,1
9220,31,1
9221,43,3
9222,43,3
9223,43,2
9224,43,4
9225,43,3
9226,43,3
9227,43,3
9228,43,3
9229,43,2
9230,43,3
9231,43,3
9232,43,3
9233,43,1
9234,43,3
9235,57,2
9236,30,1
9237,43,4
9238,43,3
9239,43,2
9240,73,1
9241,8,8
9242,8,9
9243,8,7
9244,80,2
9245,8,2
9246,80,6
9247,8,2
9248,80,2
9249,8,2
9250,80,8
9251,8,2
9252,80,2
9253,8,2
9254,80,7
9255,8,2
9256,66,2
9257,66,3
9258,66,2
9259,66,1
9260,66,1
9261,66,2
9262,66,2
9263,66,1
9264,66,1
9265,66,1
9266,66,2
9267,66,1
9268,66,1
9269,66,2
9270,66,1
9271,66,2
9272,66,1
9273,66,1
9274,62,1
9275,62,8
9276,31,1
9277,69,5
9278,30,1
9279,31,1
9280,62,9
9281,62,8
9282,62,8
9283,78,1
9284,77,1
9285,77,1
9286,66,1
9287,66,1
9288,66,2
9289,66,1
9290,66,1
9291,66,1
9292,66,1
9293,66,1
9294,66,2
9295,62,6
9296,62,2
9297,62,2
9298,62,2
9299,62,3
9300,62,2
9301,62,4
9302,62,1
9303,43,2
9304,43,5
9305,57,3
9306,43,1
9307,61,3
9308,61,3
9309,31,1
9310,31,1
9311,31,1
9312,43,3
9313,43,4
9314,43,4
9315,43,4
9316,43,4
9317,43,1
9318,43,1
9319,69,1
9320,70,5
9321,70,3
9322,70,2
9323,70,3
9324,70,3
9325,70,4
9326,70,2
9327,70,7
9328,70,1
9329,70,1
9330,70,2
9331,70,1
9332,69,1
9333,70,1
9334,70,1
9335,70,1
9336,70,8
9337,70,2
9338,70,3
9339,70,1
9340,70,2
9341,70,1
9342,70,4
9343,70,4
9345,70,3
9346,70,4
9347,70,4
9348,70,4
9349,70,1
9350,70,1
9351,70,1
9352,70,1
9353,70,1
9354,70,1
9355,70,10
9356,70,8
9357,70,2
9358,70,5
9359,70,5
9360,70,2
9361,70,3
9362,70,5
9363,70,6
9364,70,5
9365,70,3
9366,70,3
9367,70,2
9368,70,3
9369,70,1
9370,70,3
9371,70,3
9372,70,4
9373,70,4
9374,70,4
9375,70,2
9376,70,1
9377,70,1
9378,70,1
9379,70,7
9380,70,7
9381,70,2
9382,67,5
9383,70,8
9384,70,7
9385,70,5
9386,67,6
9387,70,6
9388,70,5
9389,70,1
9390,70,5
9391,70,3
9392,70,2
9393,70,2
9394,70,8
9395,70,9
9396,70,10
9397,70,9
9398,70,10
9399,70,9
9400,70,8
9401,70,9
9402,70,8
9403,70,9
9404,70,10
9405,70,9
9406,70,7
9407,70,8
9408,70,7
9409,70,8
9410,70,7
9411,70,8
9412,70,9
9413,70,9
9414,70,8
9415,70,1
9416,70,1
9417,70,3
9418,70,1
9419,70,4
9420,70,4
9421,70,3
9422,70,8
9423,70,4
9424,70,5
9425,70,1
9426,70,1
9427,70,1
9428,70,1
9429,70,1
9430,70,2
9431,70,1
9432,70,1
9433,70,1
9434,70,2
9435,70,1
9436,70,1
9437,70,1
9438,70,1
9439,70,1
9440,70,2
9441,70,1
9442,70,1
9443,70,3
9444,70,4
9445,70,4
9446,43,2
9447,43,3
9448,43,2
9449,43,4
9450,43,2
9451,43,6
9452,43,5
9453,43,4
9454,57,3
9455,43,4
9456,31,2
9457,57,3
9458,54,1
9459,54,1
9460,49,8
9461,49,6
9462,49,7
9463,49,2
9464,54,1
9465,49,4
9466,49,2
9467,69,1
9468,49,3
9469,72,7
9470,72,1
9471,72,1
9472,72,1
9473,72,1
9474,72,1
9475,72,1
9476,72,1
9477,72,1
9478,40,6
9479,37,7
9480,40,7
9481,40,2
9482,38,8
9483,40,4
9484,37,7
9485,40,6
9486,40,6
9487,40,4
9488,40,5
9489,40,3
9490,40,5
9491,37,2
9492,40,5
9493,37,6
9494,40,5
9495,40,4
9496,40,4
9497,40,3
9498,40,4
9499,40,3
9500,40,4
9501,40,3
9502,40,1
9503,40,1
9504,37,3
9505,38,5
9506,37,6
9507,40,10
9508,40,3
9509,37,6
9510,40,2
9511,40,4
9512,40,10
9513,37,10
9514,40,3
9515,40,7
9516,40,2
9517,40,1
9518,37,7
9519,40,4
9520,40,5
9521,43,1
9522,30,1
9523,30,2
9524,31,2
9525,28,1
9526,31,2
9527,31,1
9528,31,1
9529,31,1
9531,31,1
9532,30,10
9533,31,2
9534,31,1
9535,40,7
9536,58,1
9538,59,1
9539,55,9
9540,55,5
9541,55,8
9542,58,1
9543,59,1
9544,55,4
9545,57,2
9546,55,9
9547,59,3
9548,55,7
9549,55,3
9550,55,9
9551,55,1
9552,55,7
9553,55,1
9554,55,9
9555,37,2
9556,40,5
9557,40,3
9558,40,1
9559,40,2
9560,40,6
9561,55,1
9562,55,1
9563,55,5
9564,59,3
9565,40,10
9566,37,4
9567,40,2
9568,37,3
9569,37,2
9570,40,7
9571,40,2
9572,40,6
9573,37,1
9574,40,5
9575,40,3
9576,40,3
9577,40,4
9578,37,5
9579,40,1
9580,40,1
9581,55,7
9582,40,1
9583,40,1
9584,57,5
9585,40,7
9586,37,4
9587,38,7
9588,37,7
9589,40,9
9590,37,3
9591,40,5
9592,37,7
9593,37,2
9594,40,5
9595,40,6
9596,40,4
9597,37,4
9598,40,4
9599,40,1
9600,40,4
9601,40,7
9602,40,2
9603,40,5
9604,40,3
9605,40,2
9606,40,3
9607,40,4
9608,41,4
9609,40,5
9610,40,2
9611,41,4
9612,40,4
9613,37,3
9614,40,6
9615,40,5
9616,40,4
9617,40,3
9618,40,8
9619,40,4
9620,40,2
9621,41,4
9622,40,3
9623,40,4
9624,40,3
9625,40,3
9626,40,3
9627,37,1
9628,37,1
9629,37,1
9630,41,4
9631,41,2
9632,40,6
9633,40,4
9634,40,2
9635,40,4
9636,40,5
9637,37,3
9638,40,3
9639,37,5
9640,40,3
9641,40,6
9642,40,1
9643,40,1
9644,40,3
9645,40,4
9646,37,1
9647,37,1
9648,37,1
9649,37,1
9650,40,3
9651,40,4
9652,41,5
9653,40,5
9654,40,4
9655,40,2
9656,37,3
9657,37,1
9658,37,1
9659,40,4
9660,40,3
9661,40,5
9662,40,4
9663,40,4
9664,40,4
9665,37,3
9666,40,6
9667,37,2
9668,37,1
9669,40,3
9670,41,4
9671,40,2
9672,40,4
9673,40,7
9674,41,4
9675,40,3
9676,40,5
9677,40,2
9678,41,2
9679,40,3
9680,40,2
9681,40,2
9682,37,2
9683,40,4
9684,40,3
9685,40,1
9686,40,1
9687,40,6
9688,40,2
9689,37,1
9690,40,4
9691,40,3
9692,40,1
9693,40,3
9694,41,5
9695,41,6
9696,37,5
9697,37,4
9698,40,7
9699,37,1
9700,37,1
9701,37,1
9702,37,1
9703,40,3
9704,37,3
9705,40,3
9706,37,1
9707,37,2
9708,37,2
9709,40,4
9710,40,1
9711,40,5
9712,40,1
9713,40,5
9714,40,2
9715,40,5
9716,40,6
9717,40,3
9718,41,3
9719,41,5
9720,40,4
9721,37,1
9722,40,3
9723,40,2
9724,40,2
9725,40,2
9726,41,4
9727,37,1
9728,40,4
9729,40,5
9730,37,2
9731,37,1
9732,40,1
9733,40,5
9734,40,4
9735,40,4
9736,40,1
9737,40,1
9738,40,4
9739,40,2
9740,37,1
9741,40,5
9742,37,3
9743,40,4
9744,37,2
9745,37,3
9746,40,5
9747,40,3
9748,37,3
9749,40,2
9750,37,3
9751,40,3
9752,40,4
9753,40,6
9754,40,2
9755,40,5
9756,40,5
9757,40,2
9758,55,2
9759,55,4
9760,37,1
9761,40,4
9762,37,7
9763,40,8
9764,40,4
9765,40,4
9766,40,5
9768,40,7
9769,40,5
9770,40,1
9771,40,4
9772,40,1
9773,40,4
9774,40,1
9775,40,4
9776,40,6
9777,41,1
9778,40,1
9779,40,1
9780,40,9
9781,40,9
9782,38,8
9783,41,8
9784,37,9
9785,41,7
9786,40,8
9787,40,8
9788,37,8
9789,40,6
9790,40,2
9791,40,4
9792,40,9
9793,37,7
9794,37,9
9795,40,5
9796,40,9
9797,40,9
9798,40,7
9799,40,9
9800,40,7
9801,37,8
9802,40,3
9803,40,7
9804,40,7
9805,40,8
9806,41,8
9807,40,5
9808,40,4
9809,40,7
9810,55,6
9811,40,3
9812,37,7
9813,40,7
9814,37,5
9815,40,2
9816,40,3
9817,40,5
9818,58,1
9819,55,7
9820,55,1
9821,58,1
9822,40,2
9823,58,1
9824,55,1
9825,55,4
9826,58,1
9827,55,5
9828,55,6
9829,55,4
9830,40,6
9831,40,5
9832,40,5
9833,40,5
9834,37,6
9835,55,6
9836,40,9
9837,37,7
9838,37,1
9839,37,8
9840,40,1
9841,40,3
9842,40,8
9843,40,1
9844,37,6
9845,40,10
9846,40,4
9847,40,4
9848,40,1
9849,40,1
9850,40,1
9851,37,5
9852,37,1
9853,55,7
9854,40,1
9855,40,2
9856,40,1
9857,40,7
9858,40,4
9859,55,4
9860,55,1
9861,55,1
9862,40,10
9863,38,9
9864,40,5
9865,40,8
9866,40,3
9867,37,1
9868,40,5
9869,40,4
9870,40,8
9871,40,10
9872,37,6
9873,40,8
9874,37,8
9875,55,8
9876,55,7
9877,55,4
9878,59,1
9879,55,7
9880,55,2
9881,55,7
9882,40,5
9883,55,6
9884,40,1
9885,55,1
9886,55,3
9887,55,4
9888,55,3
9889,55,8
9890,55,6
9891,40,5
9892,40,6
9893,37,2
9894,55,7
9895,55,8
9896,40,2
9897,40,1
9898,40,3
9899,41,1
9900,41,5
9901,41,8
9902,40,9
9903,40,8
9904,41,9
9905,37,9
9906,41,8
9907,40,5
9908,40,1
9909,37,7
9910,40,8
9911,40,4
9912,37,7
9913,40,4
9914,37,6
9915,40,5
9916,38,2
9917,40,7
9918,40,3
9919,37,4
9920,40,2
9921,40,7
9922,40,1
9923,40,5
9924,40,2
9925,37,2
9926,40,3
9927,40,7
9928,37,6
9929,40,9
9930,40,4
9931,40,4
9932,40,1
9933,40,4
9934,40,3
9935,40,2
9936,37,3
9937,40,5
9938,41,1
9939,40,2
9940,40,7
9941,40,7
9942,40,3
9943,40,7
9944,40,1
9945,40,4
9946,37,2
9947,40,4
9948,40,4
9949,40,5
9950,40,8
9951,40,3
9952,40,7
9953,38,6
9954,40,1
9955,40,1
9956,40,8
9957,37,7
9958,37,7
9959,40,8
9960,40,5
9961,40,3
9962,37,8
9963,41,4
9964,40,9
9965,37,8
9966,40,2
9967,37,4
9968,40,4
9969,40,5
9970,40,1
9971,40,7
9973,40,5
9974,37,5
9975,40,6
9976,37,7
9977,38,6
9978,37,3
9979,40,3
9980,41,6
9981,40,7
9982,40,6
9983,40,9
9984,38,9
9985,38,11
9986,37,11
9987,40,6
9988,37,5
9989,40,1
9990,40,2
9991,40,3
9992,40,1
9993,40,3
9994,40,9
9995,37,9
9996,41,6
9997,40,6
9998,40,2
9999,40,4
10000,37,3
10001,38,5
10002,40,6
10003,40,6
10004,40,6
10005,37,1
10006,41,7
10007,41,7
10008,40,4
10009,37,1
10010,38,7
10011,37,7
10012,40,8
10013,37,1
10014,37,1
10015,40,1
10016,40,8
10017,40,1
10018,40,2
10019,40,1
10020,40,9
10021,37,9
10022,40,5
10023,40,4
10024,40,1
10025,40,1
10026,59,3
10027,58,4
10029,58,5
10030,59,4
10031,59,3
10032,58,3
10033,55,8
10034,59,4
10035,40,3
10036,37,1
10037,40,3
10038,40,4
10039,37,9
10040,40,1
10041,40,3
10042,40,8
10043,38,7
10044,37,8
10046,40,8
10047,40,5
10048,40,2
10049,40,3
10050,37,4
10051,40,10
10052,40,1
10053,40,5
10055,40,1
10056,40,5
10057,40,9
10058,38,7
10059,37,9
10060,40,6
10061,37,6
10062,40,1
10063,40,9
10064,37,9
10065,40,3
10066,40,1
10067,40,4
10068,37,8
10070,40,6
10071,37,7
10072,40,1
10073,40,2
10074,40,2
10075,40,8
10076,40,4
10077,37,7
10078,40,9
10079,37,8
10080,40,2
10081,37,6
10082,40,3
10083,40,9
